campaignID,campaign_duration,total_users,total_promo_cost,total_real_money,total_amount,total_gross_revenue,campaign_total_net_profit,overall_roi,npu_volume,npu_avg_retention_rate,camp_total_cac_30d,camp_total_crc_30d,camp_gross_ltv_30d,camp_net_ltv_30d,camp_gross_ltv_total,camp_total_net_ltv,npu_elite_ratio,npu_hunter_ratio,epu_volume,epu_real_money,epu_arpu,epu_reactivation_count,npu_acquisition_velocity,epu_contribution_ratio,campaign_name,roi_status,npu_quality_score,epu_quality_score,business_impact_score,total_cqi
10196,20,8,240000,3270813,3510813,35108.13,-204891.87,-0.8537161249999999,5.0,0.6,150000.0,80000.0,28255.420000000002,-201744.58000000002,28255.420000000002,-201744.58000000002,0.0,0.0,3.0,1754975.0,584991.6666666666,0.0,0.25,0.375,Camp_10196,Lỗ,50.0,100.0,1.352805139143431,40.541122055657375
10185,18,31,620000,5249200,5869200,58692.0,-561308.0,-0.9053354838709677,12.0,0.5,240000.0,40000.0,30888.7,-249111.3,31868.7,-248131.3,0.16666666666666666,0.0,19.0,3475400.0,182915.7894736842,1.0,0.6666666666666666,0.6129032258064516,Camp_10185,Lỗ,50.0,100.0,1.1091776868331167,40.443671074733246
9320,1,1,15000,90000,105000,1050.0,-13950.0,-0.93,1.0,1.0,15000.0,0.0,1750.0,-13250.0,7073.0,-7927.0,1.0,0.0,0.0,,,0.0,1.0,0.0,Camp_9320,Lỗ,100.0,0.0,0.5632869004119466,40.22531476016478
7991,11,31,2350000,3917278,6267278,62672.78,-2287327.22,-0.9733307319148937,1.0,1.0,25000.0,217000.0,4300.78,-237699.22,22124.88,-294875.12,0.0,1.0,30.0,3822200.0,127406.66666666667,0.0,0.09090909090909091,0.967741935483871,Camp_7991,Lỗ,50.0,100.0,0.4708198379148552,40.188327935165944
7069,40,4,60000,315000,375000,3750.0,-56250.0,-0.9375,1.0,1.0,15000.0,15000.0,3480.0,-26520.0,3480.0,-26520.0,0.0,0.0,3.0,190000.0,63333.333333333336,0.0,0.025,0.75,Camp_7069,Lỗ,70.0,59.889676910953504,0.5243082254832441,40.187658672383996
8069,22,74,3700000,28230280,31930280,319302.8,-3380697.2,-0.913701945945946,68.0,0.5735294117647058,3400000.0,1408990.0,511179.52,-4297810.48,1136509.92,-3977480.08,0.029411764705882353,0.029411764705882353,6.0,1410267.0,235044.5,0.0,3.090909090909091,0.08108108108108109,Camp_8069,Lỗ,48.97058823529412,100.0,1.4811759143600822,40.18070565986169
9987,1,1,20000,94998,114998,1149.98,-18850.02,-0.942501,1.0,1.0,20000.0,0.0,9727.0,-10273.0,10257.0,-9743.0,1.0,0.0,0.0,,,0.0,1.0,0.0,Camp_9987,Lỗ,100.0,0.0,0.4459241184691276,40.178369647387655
9903,27,104,1040000,7700475,8740475,87404.75,-952595.25,-0.9159569711538461,7.0,0.8571428571428571,70000.0,20000.0,26060.0,-63940.0,32330.0,-79670.0,0.0,0.0,97.0,7330475.0,75571.90721649484,5.0,0.25925925925925924,0.9326923076923077,Camp_9903,Lỗ,62.857142857142854,71.46279642221735,1.7743387382240885,40.145151922590244
9632,27,239,12669127,168693942,181363069,1813630.69,-10855496.31,-0.8568464354331597,212.0,0.49528301886792453,8803197.0,4873417.0,2071748.76,-11604865.24,2460823.85,-12051680.15,0.06132075471698113,0.0,27.0,14618916.0,541441.3333333334,0.0,7.851851851851852,0.11297071129707113,Camp_9632,Lỗ,46.60377358490566,100.0,3.743785753042454,40.13902373517925
6580,201,417,4340000,24029670,28369670,283696.7,-4056303.3,-0.9346320967741935,52.0,0.9807692307692307,520000.0,8118000.0,459390.26,-8178609.74,485909.06,-8192090.94,0.0,0.07692307692307693,365.0,21571670.0,59100.46575342466,0.0,0.25870646766169153,0.8752997601918465,Camp_6580,Lỗ,67.5,55.88696525146539,4.878558948318168,40.128816629620346
7429,63,5,125000,6719500,6844500,68445.0,-56555.0,-0.45244,2.0,0.5,50000.0,35000.0,83816.51,-1183.4900000000052,145328.71000000002,30328.710000000006,0.0,0.0,3.0,4576000.0,1525333.3333333333,0.0,0.031746031746031744,0.6,Camp_7429,Lỗ,45.0,100.0,5.088660983311658,40.035464393324666
10163,3,2,2000,1065159,1067159,10671.59,8671.59,4.335795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1065159.0,532579.5,0.0,0.0,1.0,Camp_10163,Lãi,0.0,100.0,50.01047777770309,40.00419111108124
7075,38,5,100000,640000,740000,7400.0,-92600.0,-0.926,3.0,0.6666666666666666,60000.0,40000.0,7570.32,-92429.68,17550.82,-222449.18,0.0,0.0,2.0,193000.0,96500.0,0.0,0.07894736842105263,0.4,Camp_7075,Lỗ,53.333333333333336,91.25295508274232,0.6427511347522272,39.84102480378269
9185,14,5,75000,290790,365790,3657.9,-71342.1,-0.9512280000000001,2.0,1.0,30000.0,0.0,4992.9,-25007.1,25694.99,-4305.01,0.0,0.0,3.0,184500.0,61500.0,0.0,0.14285714285714285,0.6,Camp_9185,Lỗ,70.0,58.156028368794324,0.40590382150901105,39.79356720236247
9395,8,50,780000,4343775,5123775,51237.75,-728762.25,-0.934310576923077,18.0,0.7777777777777778,270000.0,45000.0,75275.1,-239724.9,190978.73,-184021.27,0.2222222222222222,0.0,32.0,2214130.0,69191.5625,0.0,2.25,0.64,Camp_9395,Lỗ,65.55555555555556,65.42937352245863,1.036229601440438,39.72258876729013
9537,18,123,141090,5313680,5454770,54547.700000000004,-86542.29999999999,-0.6133836558225245,26.0,0.8846153846153846,25770.0,338890.0,60889.28,-303770.72,157557.1,-253092.9,0.23076923076923078,0.11538461538461539,97.0,5235312.0,53972.28865979381,0.0,1.4444444444444444,0.7886178861788617,Camp_9537,Lỗ,68.84615384615384,51.03762521020692,4.81405712404118,39.671609430119396
10552,15,6,80000,525000,605000,6050.0,-73950.0,-0.924375,2.0,0.5,20000.0,0.0,6318.0,-13682.0,6318.0,-13682.0,0.5,0.0,4.0,321000.0,80250.0,0.0,0.13333333333333333,0.6666666666666666,Camp_10552,Lỗ,60.00000000000001,75.88652482269504,0.6684848630208646,39.44469890974736
8301,191,157,3140000,102629745,105769745,1057697.45,-2082302.55,-0.663153678343949,13.0,0.38461538461538464,260000.0,112000.0,192720.01,-179279.99,261138.59,-170861.40999999997,0.15384615384615385,0.0,144.0,86708396.0,602141.6388888889,6.0,0.06806282722513089,0.9171974522292994,Camp_8301,Lỗ,43.84615384615385,100.0,4.703047401468563,39.419680499048965
7623,109,1338,13560000,83128466,96688466,966884.66,-12593115.34,-0.9286958215339233,831.0,0.762936221419976,8310000.0,9319360.0,4638057.8,-12991302.2,17274384.8,-5652293.199999999,0.13237063778580024,0.044524669073405534,507.0,24126215.0,47586.22287968442,0.0,7.623853211009174,0.3789237668161435,Camp_7623,Lỗ,61.227436823104696,44.99879232121458,14.584332223081534,39.324466082717414
10290,45,49,790000,4353000,5143000,51430.0,-738570.0,-0.9348987341772151,12.0,0.75,120000.0,562000.0,59925.74,-622074.26,61665.74,-630334.26,0.0,0.0,37.0,3106000.0,83945.94594594595,0.0,0.26666666666666666,0.7551020408163265,Camp_10290,Lỗ,57.49999999999999,79.38150916874321,1.0202300343662318,39.28439384749513
9646,26,102,5565249,72642824,78208073,782080.73,-4783168.27,-0.859470666990821,50.0,0.48,2200128.0,533800.0,394299.27,-2339628.73,394299.27,-2339628.73,0.06,0.0,52.0,42886124.0,824733.1538461539,1.0,1.9230769230769231,0.5098039215686274,Camp_9646,Lỗ,45.800000000000004,100.0,2.283691923199897,39.23347676927997
9964,28,27,540000,25469916,26009916,260099.16,-279900.83999999997,-0.5183348888888888,10.0,0.4,200000.0,95000.0,233706.82,-61293.17999999999,249033.85,-70966.15,0.1,0.0,17.0,11271171.0,663010.0588235294,1.0,0.35714285714285715,0.6296296296296297,Camp_9964,Lỗ,43.00000000000001,100.0,4.700533192385187,39.080213276954076
9739,59,157,2430000,14123427,16553427,165534.27,-2264465.73,-0.9318789012345678,3.0,0.6666666666666666,45000.0,255000.0,21890.07,-278109.93,37651.759999999995,-426348.24,0.0,0.0,154.0,13737173.0,89202.42207792208,0.0,0.05084745762711865,0.9808917197452229,Camp_9739,Lỗ,53.333333333333336,84.35217217770409,2.180182051764765,39.07584058958007
8276,7,8,160000,4384169,4544169,45441.69,-114558.31,-0.7159894375,2.0,0.5,40000.0,25000.0,20906.0,-44094.0,46743.19,-63256.81,0.0,0.0,6.0,2395469.0,399244.8333333333,0.0,0.2857142857142857,0.75,Camp_8276,Lỗ,45.0,100.0,2.6458206733222402,39.0583282693289
9006,8,8,800000,13774450,14574450,145744.5,-654255.5,-0.817819375,7.0,0.42857142857142855,700000.0,9000.0,173796.5,-535203.5,213369.05,-535630.95,0.14285714285714285,0.0,1.0,2400000.0,2400000.0,0.0,0.875,0.125,Camp_9006,Lỗ,45.714285714285715,100.0,1.6898135738851225,38.96163971526834
10493,31,39,780000,16312000,17092000,170920.0,-609080.0,-0.7808717948717949,2.0,0.5,40000.0,0.0,6840.0,-33160.0,6840.0,-33160.0,0.0,0.0,37.0,15688000.0,424000.0,0.0,0.06451612903225806,0.9487179487179487,Camp_10493,Lỗ,45.0,100.0,2.3614988869964573,38.944599554798586
8678,37,4,60000,1278304,1338304,13383.04,-46616.96,-0.7769493333333333,2.0,0.5,30000.0,0.0,8789.54,-21210.46,13519.25,-26480.75,0.0,0.0,2.0,457350.0,228675.0,0.0,0.05405405405405406,0.5,Camp_8678,Lỗ,45.0,100.0,2.031601472645411,38.81264058905816
8500,70,830,45770000,49723259,95493259,954932.59,-44815067.41,-0.9791362772558444,203.0,0.8571428571428571,2030000.0,24670840.0,1610466.31,-25090373.69,2131714.09,-26186455.91,0.009852216748768473,0.2561576354679803,627.0,40047959.0,63872.34290271132,0.0,2.9,0.755421686746988,Camp_8500,Lỗ,58.02955665024629,60.39937863140551,8.788067688084912,38.80692546161359
6307,1,1,20000,9991000,10011000,100110.0,80110.0,4.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9991000.0,9991000.0,0.0,0.0,1.0,Camp_6307,Lãi,0.0,100.0,46.899100857598086,38.75964034303924
8915,62,5,150000,2830000,2980000,29800.0,-120200.0,-0.8013333333333333,2.0,0.5,60000.0,30000.0,17970.0,-72030.0,17970.0,-72030.0,0.0,0.0,3.0,1477000.0,492333.3333333333,0.0,0.03225806451612903,0.6,Camp_8915,Lỗ,45.0,100.0,1.813155647634247,38.7252622590537
7062,46,5,100000,1836000,1936000,19360.0,-80640.0,-0.8064,2.0,0.5,40000.0,45000.0,19950.0,-65050.0,64895.51,-60104.49,0.0,0.0,3.0,1060000.0,353333.3333333333,0.0,0.043478260869565216,0.6,Camp_7062,Lỗ,45.0,100.0,1.7655884053994695,38.70623536215979
9967,25,18,270000,2822800,3092800,30928.0,-239072.0,-0.8854518518518518,9.0,0.4444444444444444,135000.0,70000.0,30363.92,-174636.08,32893.92,-172106.08,0.1111111111111111,0.0,9.0,1677200.0,186355.55555555556,0.0,0.36,0.5,Camp_9967,Lỗ,45.55555555555556,100.0,1.1596393903217899,38.686077978350944
7421,106,2860,28750000,101485986,130235986,1302359.86,-27447640.14,-0.9547005266086956,1381.0,0.7161477190441708,13810000.0,72879470.0,9288818.35,-77400651.65,21013589.54,-72200235.46,0.05286024619840695,0.1332367849384504,1479.0,34999910.0,23664.577417173765,0.0,13.028301886792454,0.5171328671328671,Camp_7421,Lỗ,54.72845763939175,22.377850985507106,30.287384944781987,38.48190723077092
8918,9,3,60000,647200,707200,7072.0,-52928.0,-0.8821333333333333,2.0,0.5,40000.0,0.0,6956.0,-33044.0,6956.0,-33044.0,0.0,0.0,1.0,188000.0,188000.0,0.0,0.2222222222222222,0.3333333333333333,Camp_8918,Lỗ,45.0,100.0,1.033627736760071,38.41345109470403
9538,18,279,1430000,32024143,33454143,334541.43,-1095458.57,-0.7660549440559441,32.0,0.6875,160000.0,241000.0,279431.86,-121568.13999999998,424457.29,-66542.70999999999,0.21875,0.0,247.0,15599621.0,63156.36032388664,0.0,1.7777777777777777,0.8853046594982079,Camp_9538,Lỗ,60.9375,59.72232654741053,5.01527240706479,38.32557427230802
9345,34,19,760000,3113800,3873800,38738.0,-721262.0,-0.949028947368421,8.0,0.5,320000.0,0.0,17848.0,-302152.0,26418.0,-303582.0,0.0,0.0,11.0,1828000.0,166181.81818181818,2.0,0.23529411764705882,0.5789473684210527,Camp_9345,Lỗ,45.0,100.0,0.5732381439223213,38.22929525756893
10072,23,126,1320000,7002903,8322903,83229.03,-1236770.97,-0.9369477045454545,85.0,0.7529411764705882,850000.0,399000.0,400762.86,-848237.14,604809.1,-704190.9,0.21176470588235294,0.011764705882352941,41.0,2568873.0,62655.439024390245,0.0,3.6956521739130435,0.3253968253968254,Camp_10072,Lỗ,63.76470588235294,59.248642103442315,1.8077833503016782,38.07872411375031
8940,128,45,500000,4075870,4575870,45758.700000000004,-454241.3,-0.9084826,27.0,0.6666666666666666,270000.0,155999.0,83331.56,-342667.44,141874.57,-369124.43,0.2222222222222222,0.0,18.0,1267280.0,70404.44444444444,0.0,0.2109375,0.4,Camp_8940,Lỗ,60.0,66.57630680325715,1.2263207254706376,37.805789650839685
8927,135,1385,7025000,57531100,64556100,645561.0,-6379439.0,-0.9081051957295374,791.0,0.7585335018963337,3955000.0,12395650.0,2979812.85,-13370837.15,5141957.07,-12447492.93,0.1264222503160556,0.022756005056890013,594.0,21294229.0,35848.87037037037,3.0,5.859259259259259,0.42888086642599277,Camp_8927,Lỗ,61.264222503160546,33.89964101217057,15.270098601652526,37.393656644359346
8872,6,6,240000,393000,633000,6330.0,-233670.0,-0.973625,2.0,0.5,80000.0,20000.0,9812.050000000001,-90187.95,20568.66,-147431.34,0.5,0.0,4.0,277000.0,69250.0,0.0,0.3333333333333333,0.6666666666666666,Camp_8872,Lỗ,60.00000000000001,65.48463356973994,0.20611249195584214,37.17937171073033
8888,30,21,315000,4991950,5306950,53069.5,-261930.5,-0.8315253968253968,17.0,0.35294117647058826,255000.0,15000.0,48405.09,-221594.91,68416.09,-226583.91,0.11764705882352941,0.0,4.0,1007700.0,251925.0,0.0,0.5666666666666667,0.19047619047619047,Camp_8888,Lỗ,41.1764705882353,100.0,1.69734895207737,37.149527816125065
8585,145,24,405000,6184241,6589241,65892.41,-339107.58999999997,-0.8373026913580246,12.0,0.4166666666666667,180000.0,0.0,30209.510000000002,-149790.49,35644.62,-144355.38,0.0,0.0,12.0,3775231.0,314602.5833333333,0.0,0.08275862068965517,0.5,Camp_8585,Lỗ,40.833333333333336,100.0,1.6745435037800496,37.003150734845356
8292,15,7,140000,789000,929000,9290.0,-130710.0,-0.9336428571428571,4.0,0.75,80000.0,9000.0,8730.0,-80270.0,13385.0,-75615.0,0.0,0.0,3.0,216000.0,72000.0,0.0,0.26666666666666666,0.42857142857142855,Camp_8292,Lỗ,57.49999999999999,68.08510638297872,0.5919534910902029,36.85380267303182
9000,1,1,10000,4451000,4461000,44610.0,34610.0,3.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4451000.0,4451000.0,0.0,0.0,1.0,Camp_9000,Lãi,0.0,100.0,41.78718702927515,36.71487481171006
9631,41,9,110000,617000,727000,7270.0,-102730.0,-0.9339090909090909,3.0,0.6666666666666666,30000.0,15000.0,2990.0,-42010.0,18750.0,-43250.0,0.0,0.0,6.0,478000.0,79666.66666666667,0.0,0.07317073170731707,0.6666666666666666,Camp_9631,Lỗ,53.333333333333336,75.33490937746258,0.6104095903947363,36.64447904498375
9350,25,9,135000,1960500,2095500,20955.0,-114045.0,-0.8447777777777777,5.0,0.4,75000.0,15000.0,14220.0,-75780.0,17487.0,-72513.0,0.0,0.0,4.0,1101000.0,275250.0,0.0,0.2,0.4444444444444444,Camp_9350,Lỗ,40.0,100.0,1.4471985566620302,36.57887942266481
9827,25,17,340000,3462300,3802300,38023.0,-301977.0,-0.8881676470588236,4.0,0.25,80000.0,0.0,9640.0,-70360.0,10210.0,-69790.0,0.25,0.0,13.0,2727300.0,209792.3076923077,0.0,0.16,0.7647058823529411,Camp_9827,Lỗ,40.0,100.0,1.1236649805060692,36.44946599220243
9354,131,168,3123083,18642329,21765412,217654.12,-2905428.88,-0.9303079296963929,117.0,0.5384615384615384,2132533.0,715000.0,440393.3,-2407139.7,783364.74,-2244168.26,0.05128205128205128,0.02564102564102564,51.0,4383001.0,85941.19607843137,2.0,0.8931297709923665,0.30357142857142855,Camp_9354,Lỗ,47.94871794871794,81.26827052333935,2.3101864170790423,36.35721585098666
6311,91,427,7140000,18149698,25289698,252896.98,-6887103.02,-0.9645802549019608,10.0,1.0,150000.0,3358000.0,259012.73,-3248987.27,259012.73,-3248987.27,0.0,0.2,417.0,17774698.0,42625.17505995204,0.0,0.10989010989010989,0.9765807962529274,Camp_6311,Lỗ,66.0,40.30749414652675,4.70217537999189,36.34236898130211
10408,31,110,1100000,8677472,9777472,97774.72,-1002225.28,-0.9111138909090909,8.0,0.625,80000.0,20000.0,12973.45,-87026.54999999999,14873.45,-85126.54999999999,0.0,0.0,102.0,8019227.0,78619.87254901961,2.0,0.25806451612903225,0.9272727272727272,Camp_10408,Lỗ,51.24999999999999,74.34503314328096,1.8826736129758392,36.12207607384653
9756,2,3,42750,42750,85500,855.0,-41895.0,-0.98,3.0,1.0,42750.0,10000.0,273357.5,220607.5,274497.5,221747.5,0.6666666666666666,0.0,0.0,,,0.0,1.5,0.0,Camp_9756,Lỗ,89.99999999999999,0.0,0.11482889990937364,36.04593155996374
9470,3,10,90000,410000,500000,5000.0,-85000.0,-0.9444444444444444,1.0,1.0,9000.0,20000.0,1053.06,-27946.940000000002,1053.06,-27946.940000000002,0.0,0.0,9.0,369000.0,41000.0,0.0,0.3333333333333333,0.9,Camp_9470,Lỗ,70.0,38.77068557919622,0.5219786182140259,35.962928563124855
7559,1,3,30000,30000,60000,600.0,-29400.0,-0.98,2.0,1.0,20000.0,30000.0,9310.0,-40690.0,19660.0,-49339.0,0.5,0.0,1.0,10000.0,10000.0,0.0,2.0,0.3333333333333333,Camp_7559,Lỗ,85.00000000000001,9.456264775413711,0.11482889990937364,35.937184515046496
7422,109,2309,11605000,36527919,48132919,481329.19,-11123670.81,-0.9585239819043516,548.0,0.7664233576642335,2740000.0,28315680.0,2655096.29,-28400583.71,4695117.9,-28838269.1,0.040145985401459854,0.15328467153284672,1761.0,33117919.0,18806.314026121523,0.0,5.027522935779817,0.7626678215677782,Camp_7422,Lỗ,56.45985401459854,17.78374848805818,24.478228621080696,35.93198275188333
10434,13,8,240000,2160000,2400000,24000.0,-216000.0,-0.9,7.0,0.7142857142857143,210000.0,40000.0,40850.0,-209150.0,47350.0,-202650.0,0.0,0.0,1.0,70000.0,70000.0,0.0,0.5384615384615384,0.125,Camp_10434,Lỗ,55.714285714285715,66.19385342789597,0.9182795548626768,35.891796793238555
9307,12,170,885000,6077219,6962219,69622.19,-815377.81,-0.9213308587570622,3.0,1.0,15000.0,0.0,2050.0,-12950.0,6300.0,-8700.0,0.0,0.0,167.0,5962219.0,35701.91017964072,0.0,0.25,0.9823529411764705,Camp_9307,Lỗ,70.0,33.76067156467207,2.415421170458465,35.7183027811178
9189,25,13,195000,4530300,4725300,47253.0,-147747.0,-0.757676923076923,3.0,0.3333333333333333,45000.0,350000.0,59232.66,-335767.33999999997,69152.41,-387847.58999999997,0.0,0.0,10.0,3334800.0,333480.0,0.0,0.12,0.7692307692307693,Camp_9189,Lỗ,36.66666666666667,100.0,2.3068361762929523,35.589401137183856
9169,33,726,7280000,33914773,41194773,411947.73,-6868052.27,-0.9434137733516483,499.0,0.5971943887775552,4990000.0,2905490.0,1472400.16,-6423089.84,3880341.45,-6285898.55,0.09619238476953908,0.05410821643286573,227.0,13871189.0,61106.55947136564,0.0,15.121212121212121,0.31267217630853994,Camp_9169,Lỗ,51.66332665330662,57.7839805875798,8.03375039567061,35.43562693710685
9929,36,88,2640000,23138911,25778911,257789.11000000002,-2382210.89,-0.9023526098484849,3.0,0.3333333333333333,90000.0,10000.0,40140.3,-59859.7,40140.3,-59859.7,0.0,0.0,85.0,19535517.0,229829.61176470589,0.0,0.08333333333333333,0.9659090909090909,Camp_9929,Lỗ,36.66666666666667,100.0,1.734415582195463,35.360432899544854
7060,26,4,800000,14308480,15108480,151084.80000000002,-648915.2,-0.811144,3.0,0.3333333333333333,600000.0,565000.0,180830.34,-984169.66,180830.34,-984169.66,0.0,0.0,1.0,2416240.0,2416240.0,0.0,0.11538461538461539,0.25,Camp_7060,Lỗ,36.66666666666667,100.0,1.7105726583419645,35.35089573000346
10632,29,198,9900000,88702203,98602203,986022.03,-8913977.97,-0.9004018151515152,182.0,0.3021978021978022,9100000.0,1044000.0,1268673.55,-8875326.45,1268933.55,-8875066.45,0.02197802197802198,0.016483516483516484,16.0,5035513.0,314719.5625,0.0,6.275862068965517,0.08080808080808081,Camp_10632,Lỗ,35.43956043956044,100.0,2.905286752489148,35.337938876819834
10677,17,17,485000,1885000,2370000,23700.0,-461300.0,-0.9511340206185567,13.0,0.8461538461538461,390000.0,220000.0,71477.44,-538522.56,71477.44,-538522.56,0.15384615384615385,0.0,4.0,175000.0,43750.0,1.0,0.7647058823529411,0.23529411764705882,Camp_10677,Lỗ,66.92307692307693,41.371158392434985,0.5325195705531816,35.256470275939044
9946,11,19,400000,1373595,1773595,17735.95,-382264.05,-0.955660125,4.0,0.75,80000.0,10000.0,5445.0,-84555.0,9717.54,-80282.45999999999,0.0,0.25,15.0,1092095.0,72806.33333333333,2.0,0.36363636363636365,0.7894736842105263,Camp_9946,Lỗ,52.5,68.84759653270291,0.5109828479940677,34.97391244573821
8279,83,248,3915000,9416009,13331009,133310.09,-3781689.91,-0.9659488914431673,24.0,0.875,360000.0,3812000.0,408705.24,-3763294.76,788998.93,-3773001.07,0.125,0.0,224.0,8079736.0,36070.25,0.0,0.2891566265060241,0.9032258064516129,Camp_8279,Lỗ,67.5,34.108983451536645,2.813802359212661,34.9473176339924
9082,137,95,1900000,40944388,42844388,428443.88,-1471556.12,-0.7745032210526316,7.0,0.2857142857142857,140000.0,30000.0,58928.14,-111071.86,58928.14,-111071.86,0.0,0.0,88.0,37202117.0,422751.32954545453,0.0,0.051094890510948905,0.9263157894736842,Camp_9082,Lỗ,34.285714285714285,100.0,3.008044864154861,34.91750365994766
9153,77,150,6000000,9650150,15650150,156501.5,-5843498.5,-0.9739164166666666,149.0,0.8120805369127517,5960000.0,8439990.0,840076.75,-13559913.25,1134694.58,-13452275.42,0.020134228187919462,0.087248322147651,1.0,55000.0,55000.0,0.0,1.9350649350649352,0.006666666666666667,Camp_9153,Lỗ,59.463087248322154,52.00945626477541,1.712177934327816,34.87199732601507
10546,1,1,10000,3928000,3938000,39380.0,29380.0,2.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3928000.0,3928000.0,0.0,0.0,1.0,Camp_10546,Lãi,0.0,100.0,36.877121038066896,34.750848415226756
10686,16,2,20000,7803000,7823000,78230.0,58230.0,2.9115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7803000.0,3901500.0,0.0,0.0,1.0,Camp_10686,Lãi,0.0,100.0,36.63880963057505,34.65552385223002
7077,81,7,140000,860000,1000000,10000.0,-130000.0,-0.9285714285714286,2.0,0.5,40000.0,10000.0,4900.0,-45100.0,16910.0,-34080.0,0.0,0.0,5.0,430000.0,86000.0,0.0,0.024691358024691357,0.7142857142857143,Camp_7077,Lỗ,45.0,81.32387706855792,0.6395654393797114,34.520601589463475
9488,1,1,10000,3856000,3866000,38660.0,28660.0,2.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3856000.0,3856000.0,0.0,0.0,1.0,Camp_9488,Lãi,0.0,100.0,36.20116549052006,34.48046619620803
8801,2,42,630000,1371273,2001273,20012.73,-609987.27,-0.968233761904762,2.0,1.0,30000.0,118000.0,9289.380000000001,-138710.62,9929.380000000001,-138070.62,0.0,0.0,40.0,1302273.0,32556.825,0.0,1.0,0.9523809523809523,Camp_8801,Lỗ,70.0,30.78659574468085,0.633927234170255,34.41089004260427
8951,122,39,780000,1500000,2280000,22800.0,-757200.0,-0.9707692307692307,6.0,0.8333333333333334,120000.0,80000.0,15660.0,-184340.0,17206.0,-182794.0,0.16666666666666666,0.0,33.0,1276000.0,38666.666666666664,0.0,0.04918032786885246,0.8461538461538461,Camp_8951,Lỗ,66.66666666666667,36.56422379826635,0.5786902028326913,34.21098750745302
8967,5,5,5990,165760,171750,1717.5,-4272.5,-0.7132721202003339,1.0,1.0,1000.0,0.0,1163.39,163.3900000000001,6934.59,-34065.41,0.0,0.0,4.0,108760.0,27190.0,0.0,0.2,0.8,Camp_8967,Lỗ,70.0,25.711583924349885,2.6398982245919567,34.19827607470676
8386,30,2704,24570000,39131236,63701236,637012.36,-23932987.64,-0.974073571021571,1960.0,0.5964285714285714,17640000.0,21213610.0,3428958.56,-35424651.44,14561635.32,-38720630.68,0.047448979591836735,0.1510204081632653,744.0,13625494.0,18313.836021505376,0.0,65.33333333333333,0.27514792899408286,Camp_8386,Lỗ,48.224489795918366,17.31804824728641,28.47097075792149,34.141793870993226
8625,6,7,7000,173000,180000,1800.0,-5200.0,-0.7428571428571429,1.0,1.0,1000.0,2000.0,200.0,-2800.0,500.0,-2500.0,0.0,0.0,6.0,164000.0,27333.333333333332,0.0,0.16666666666666666,0.8571428571428571,Camp_8625,Lỗ,70.0,25.847123719464143,2.3831015739251185,34.12266537346288
9311,26,28,280000,1790000,2070000,20700.0,-259300.0,-0.9260714285714285,3.0,0.6666666666666666,30000.0,0.0,2870.0,-27130.0,3070.0,-26930.0,0.0,0.0,25.0,1618000.0,64720.0,0.0,0.11538461538461539,0.8928571428571429,Camp_9311,Lỗ,53.333333333333336,61.20094562647754,0.8830696470326234,33.92675031744189
8993,29,43,660000,2472000,3132000,31320.0,-628680.0,-0.9525454545454546,14.0,0.7857142857142857,210000.0,95000.0,37210.0,-267790.0,56815.369999999995,-368184.63,0.14285714285714285,0.14285714285714285,29.0,1413000.0,48724.137931034486,0.0,0.4827586206896552,0.6744186046511628,Camp_8993,Lỗ,60.71428571428572,46.07483492296405,0.791691110027503,33.817357714318106
10187,43,4,180000,243000,423000,4230.0,-175770.0,-0.9765,2.0,1.0,60000.0,97999.0,4075.0,-153924.0,4215.0,-153784.0,0.0,0.5,2.0,102000.0,51000.0,0.0,0.046511627906976744,0.5,Camp_10187,Lỗ,60.0,48.226950354609926,0.15816563722870838,33.708656325813465
9689,48,24,435000,2010750,2445750,24457.5,-410542.5,-0.9437758620689655,10.0,0.7,150000.0,95000.0,26996.5,-218003.5,28836.5,-221163.5,0.0,0.0,14.0,827750.0,59125.0,0.0,0.20833333333333334,0.5833333333333334,Camp_9689,Lỗ,55.00000000000001,55.910165484633566,0.6749444703500268,33.45201088506673
8952,121,26,520000,978000,1498000,14980.0,-505020.0,-0.9711923076923077,5.0,1.0,100000.0,190000.0,22942.75,-267057.25,42272.31,-282727.69,0.0,0.2,21.0,757000.0,36047.619047619046,0.0,0.04132231404958678,0.8076923076923077,Camp_8952,Lỗ,66.0,34.08758302375324,0.4385070096283895,33.392919408602005
8513,44,28,275000,710940,985940,9859.4,-265140.6,-0.9641476363636363,2.0,1.0,10000.0,25000.0,2965.0,-32035.0,2975.0,-32025.0,0.0,0.0,26.0,699240.0,26893.846153846152,0.0,0.045454545454545456,0.9285714285714286,Camp_8513,Lỗ,70.0,25.43153300600109,0.5255998708286115,33.29654654953166
